"learner","weight_space","tuning_measure","holdout_measure","iteration_count","dataset","imba. rate"
"classif.randomForest",FALSE,0.975192173305381,0.95,3,"horse-colic",NA
"classif.randomForest",TRUE,0.956091311437223,0.95,1,"horse-colic",NA
"classif.randomForest",TRUE,0.974842767295597,0.95,2,"horse-colic",NA
"classif.randomForest",TRUE,0.975192173305381,0.95,3,"horse-colic",NA
"classif.randomForest",FALSE,0.977081807081807,0.95,1,"horse-colic",NA
"classif.randomForest",FALSE,0.986531986531987,0.95,2,"horse-colic",NA
"classif.randomForest",FALSE,0.986862763946298,0.95,3,"horse-colic",NA
"classif.randomForest",TRUE,0.977081807081807,0.95,1,"horse-colic",NA
"classif.randomForest",TRUE,0.986531986531987,0.95,2,"horse-colic",NA
"classif.randomForest",TRUE,0.986862763946298,0.95,3,"horse-colic",NA
"classif.ksvm",FALSE,0.97196261682243,0.9625,1,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.97196261682243,0.9625,2,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.965732087227414,0.9875,3,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.97196261682243,0.9625,1,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.97196261682243,0.9625,2,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.965732087227414,0.9875,3,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.9857212366215,0.9625,1,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.98573664207467,0.9625,2,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.982500624803674,0.9875,3,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.9857212366215,0.9625,1,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.98573664207467,0.9625,2,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.982500624803674,0.9875,3,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.97196261682243,0.9625,1,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.965732087227414,0.9875,2,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.965732087227414,0.9875,3,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.97196261682243,0.9625,1,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.965732087227414,0.9875,2,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.965732087227414,0.9875,3,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.9857212366215,0.9625,1,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.982562250808696,0.9875,2,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.982546845355526,0.9875,3,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.9857212366215,0.9625,1,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.982562250808696,0.9875,2,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.982546845355526,0.9875,3,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.943452380952381,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.949404761904762,0.952380952380952,2,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.955357142857143,0.928571428571429,3,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.943452380952381,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.949404761904762,0.952380952380952,2,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.955357142857143,0.928571428571429,3,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.970752719875752,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.974041026070686,0.952380952380952,2,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.976941393240892,0.928571428571429,3,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.970752719875752,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.974041026070686,0.952380952380952,2,"ilpd-indian-liver",NA
"classif.ksvm",TRUE,0.976941393240892,0.928571428571429,3,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.943452380952381,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.94047619047619,0.976190476190476,2,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.946428571428571,0.952380952380952,3,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.943452380952381,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.94047619047619,0.976190476190476,2,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.946428571428571,0.952380952380952,3,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.970752719875752,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.969305697134443,0.976190476190476,2,"ilpd-indian-liver",NA
"classif.randomForest",FALSE,0.972419403000443,0.952380952380952,3,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.970752719875752,0.976190476190476,1,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.969305697134443,0.976190476190476,2,"ilpd-indian-liver",NA
"classif.randomForest",TRUE,0.972419403000443,0.952380952380952,3,"ilpd-indian-liver",NA
"classif.ksvm",FALSE,0.9434054159361,0.977272727272727,1,"ionosphere",NA
"classif.ksvm",FALSE,0.966101694915254,0.886363636363636,2,"ionosphere",NA
"classif.ksvm",FALSE,0.954510033119034,0.931818181818182,3,"ionosphere",NA
"classif.ksvm",TRUE,0.9434054159361,0.977272727272727,1,"ionosphere",NA
"classif.ksvm",TRUE,0.966101694915254,0.886363636363636,2,"ionosphere",NA
"classif.ksvm",TRUE,0.954510033119034,0.931818181818182,3,"ionosphere",NA
"classif.ksvm",FALSE,0.970548654244306,0.977272727272727,1,"ionosphere",NA
"classif.ksvm",FALSE,0.982401734614124,0.886363636363636,2,"ionosphere",NA
"classif.ksvm",FALSE,0.976707663867181,0.931818181818182,3,"ionosphere",NA
"classif.ksvm",TRUE,0.970548654244306,0.977272727272727,1,"ionosphere",NA
"classif.ksvm",TRUE,0.982401734614124,0.886363636363636,2,"ionosphere",NA
"classif.ksvm",TRUE,0.976707663867181,0.931818181818182,3,"ionosphere",NA
"classif.randomForest",FALSE,0.988700564971751,0.977272727272727,1,"ionosphere",NA
"classif.randomForest",FALSE,0.971751412429379,1,2,"ionosphere",NA
"classif.randomForest",FALSE,0.971751412429379,1,3,"ionosphere",NA
"classif.randomForest",TRUE,0.988700564971751,0.977272727272727,1,"ionosphere",NA
"classif.randomForest",TRUE,0.971751412429379,1,2,"ionosphere",NA
"classif.randomForest",TRUE,0.971751412429379,1,3,"ionosphere",NA
"classif.randomForest",FALSE,0.993827160493827,0.977272727272727,1,"ionosphere",NA
"classif.randomForest",FALSE,0.985245989591716,1,2,"ionosphere",NA
"classif.randomForest",FALSE,0.985302489261502,1,3,"ionosphere",NA
"classif.randomForest",TRUE,0.993827160493827,0.977272727272727,1,"ionosphere",NA
"classif.randomForest",TRUE,0.985245989591716,1,2,"ionosphere",NA
"classif.randomForest",TRUE,0.985302489261502,1,3,"ionosphere",NA
"classif.ksvm",FALSE,0.953450199203187,0.968085106382979,1,"led-display",NA
"classif.ksvm",FALSE,0.956127490039841,0.968085106382979,2,"led-display",NA
"classif.ksvm",FALSE,0.946831341301461,0.962765957446808,3,"led-display",NA
"classif.ksvm",TRUE,0.953450199203187,0.968085106382979,1,"led-display",NA
"classif.ksvm",TRUE,0.956127490039841,0.968085106382979,2,"led-display",NA
"classif.ksvm",TRUE,0.946831341301461,0.962765957446808,3,"led-display",NA
"classif.ksvm",FALSE,0.975561681368081,0.968085106382979,1,"led-display",NA
"classif.ksvm",FALSE,0.976862378354261,0.968085106382979,2,"led-display",NA
"classif.ksvm",FALSE,0.972649143014991,0.962765957446808,3,"led-display",NA
"classif.ksvm",TRUE,0.975561681368081,0.968085106382979,1,"led-display",NA
"classif.ksvm",TRUE,0.976862378354261,0.968085106382979,2,"led-display",NA
"classif.ksvm",TRUE,0.972649143014991,0.962765957446808,3,"led-display",NA
"classif.randomForest",FALSE,0.954783532536521,0.978723404255319,1,"led-display",NA
"classif.randomForest",FALSE,0.958772908366534,0.957446808510638,2,"led-display",NA
"classif.randomForest",FALSE,0.962772908366534,0.962765957446808,3,"led-display",NA
"classif.randomForest",TRUE,0.954783532536521,0.978723404255319,1,"led-display",NA
"classif.randomForest",TRUE,0.958772908366534,0.957446808510638,2,"led-display",NA
"classif.randomForest",TRUE,0.962772908366534,0.962765957446808,3,"led-display",NA
"classif.randomForest",FALSE,0.97621083953112,0.978723404255319,1,"led-display",NA
"classif.randomForest",FALSE,0.978254142301554,0.957446808510638,2,"led-display",NA
"classif.randomForest",FALSE,0.980509879010709,0.962765957446808,3,"led-display",NA
"classif.randomForest",TRUE,0.97621083953112,0.978723404255319,1,"led-display",NA
"classif.randomForest",TRUE,0.978254142301554,0.957446808510638,2,"led-display",NA
"classif.randomForest",TRUE,0.980509879010709,0.962765957446808,3,"led-display",NA
"classif.ksvm",FALSE,0.973611111111111,0.966666666666667,1,"led-display",NA
"classif.ksvm",FALSE,0.970833333333333,0.966666666666667,2,"led-display",NA
"classif.ksvm",FALSE,0.973611111111111,0.977777777777778,3,"led-display",NA
"classif.ksvm",TRUE,0.973611111111111,0.966666666666667,1,"led-display",NA
"classif.ksvm",TRUE,0.970833333333333,0.966666666666667,2,"led-display",NA
"classif.ksvm",TRUE,0.973611111111111,0.977777777777778,3,"led-display",NA
"classif.ksvm",FALSE,0.986379570250538,0.966666666666667,1,"led-display",NA
"classif.ksvm",FALSE,0.985197821758496,0.966666666666667,2,"led-display",NA
"classif.ksvm",FALSE,0.98635359411328,0.977777777777778,3,"led-display",NA
"classif.ksvm",TRUE,0.986379570250538,0.966666666666667,1,"led-display",NA
"classif.ksvm",TRUE,0.985197821758496,0.966666666666667,2,"led-display",NA
"classif.ksvm",TRUE,0.98635359411328,0.977777777777778,3,"led-display",NA
"classif.randomForest",FALSE,0.973611111111111,0.961111111111111,1,"led-display",NA
"classif.randomForest",FALSE,0.979166666666667,0.972222222222222,2,"led-display",NA
"classif.randomForest",FALSE,0.973611111111111,0.961111111111111,3,"led-display",NA
"classif.randomForest",TRUE,0.973611111111111,0.961111111111111,1,"led-display",NA
"classif.randomForest",TRUE,0.979166666666667,0.972222222222222,2,"led-display",NA
"classif.randomForest",TRUE,0.973611111111111,0.961111111111111,3,"led-display",NA
"classif.randomForest",FALSE,0.986379570250538,0.961111111111111,1,"led-display",NA
"classif.randomForest",FALSE,0.98929013486323,0.972222222222222,2,"led-display",NA
"classif.randomForest",FALSE,0.986382329665912,0.961111111111111,3,"led-display",NA
"classif.randomForest",TRUE,0.986379570250538,0.961111111111111,1,"led-display",NA
"classif.randomForest",TRUE,0.98929013486323,0.972222222222222,2,"led-display",NA
"classif.randomForest",TRUE,0.986382329665912,0.961111111111111,3,"led-display",NA
"classif.ksvm",FALSE,0.999407881746097,0.998421052631579,1,"letter",NA
"classif.ksvm",FALSE,0.998815776477813,0.999736842105263,2,"letter",NA
"classif.ksvm",FALSE,0.999013170871813,0.998947368421053,3,"letter",NA
"classif.ksvm",TRUE,0.999407881746097,0.998421052631579,1,"letter",NA
"classif.ksvm",TRUE,0.998815776477813,0.999736842105263,2,"letter",NA
"classif.ksvm",TRUE,0.999013170871813,0.998947368421053,3,"letter",NA
"classif.ksvm",FALSE,0.999703742710588,0.998421052631579,1,"letter",NA
"classif.ksvm",FALSE,0.999407517918572,0.999736842105263,2,"letter",NA
"classif.ksvm",FALSE,0.999506335361774,0.998947368421053,3,"letter",NA
"classif.ksvm",TRUE,0.999703742710588,0.998421052631579,1,"letter",NA
"classif.ksvm",TRUE,0.999407517918572,0.999736842105263,2,"letter",NA
"classif.ksvm",TRUE,0.999506335361774,0.998947368421053,3,"letter",NA
"classif.randomForest",FALSE,0.999539465023144,0.997894736842105,1,"letter",NA
"classif.randomForest",FALSE,0.999078969003146,0.999210526315789,2,"letter",NA
"classif.randomForest",FALSE,0.999342070629145,0.998684210526316,3,"letter",NA
"classif.randomForest",TRUE,0.999539465023144,0.997894736842105,1,"letter",NA
"classif.randomForest",TRUE,0.999078969003146,0.999210526315789,2,"letter",NA
"classif.randomForest",TRUE,0.999342070629145,0.998684210526316,3,"letter",NA
"classif.randomForest",FALSE,0.999769553823039,0.997894736842105,1,"letter",NA
"classif.randomForest",FALSE,0.999539075098594,0.999210526315789,2,"letter",NA
"classif.randomForest",FALSE,0.999670833875868,0.998684210526316,3,"letter",NA
"classif.randomForest",TRUE,0.999769553823039,0.997894736842105,1,"letter",NA
"classif.randomForest",TRUE,0.999539075098594,0.999210526315789,2,"letter",NA
"classif.randomForest",TRUE,0.999670833875868,0.998684210526316,3,"letter",NA
"classif.ksvm",FALSE,0.997871195366188,0.998978201634877,1,"letter",NA
"classif.ksvm",FALSE,0.950016978490069,0.949931880108992,2,"letter",NA
"classif.ksvm",FALSE,0.995572214271373,0.995231607629428,3,"letter",NA
"classif.ksvm",TRUE,0.997871195366188,0.998978201634877,1,"letter",NA
"classif.ksvm",TRUE,0.950016978490069,0.949931880108992,2,"letter",NA
"classif.ksvm",TRUE,0.995572214271373,0.995231607629428,3,"letter",NA
"classif.ksvm",FALSE,0.998882669155575,0.998978201634877,1,"letter",NA
"classif.ksvm",FALSE,0.974364662668283,0.949931880108992,2,"letter",NA
"classif.ksvm",FALSE,0.997669662322312,0.995231607629428,3,"letter",NA
"classif.ksvm",TRUE,0.998882669155575,0.998978201634877,1,"letter",NA
"classif.ksvm",TRUE,0.974364662668283,0.949931880108992,2,"letter",NA
"classif.ksvm",TRUE,0.997669662322312,0.995231607629428,3,"letter",NA
"classif.randomForest",FALSE,0.995657422145302,0.99625340599455,1,"letter",NA
"classif.randomForest",FALSE,0.994124724575391,0.996934604904632,2,"letter",NA
"classif.randomForest",FALSE,0.995572170764672,0.993528610354223,3,"letter",NA
"classif.randomForest",TRUE,0.995657422145302,0.99625340599455,1,"letter",NA
"classif.randomForest",TRUE,0.994124724575391,0.996934604904632,2,"letter",NA
"classif.randomForest",TRUE,0.995572170764672,0.993528610354223,3,"letter",NA
"classif.randomForest",FALSE,0.997721112480927,0.99625340599455,1,"letter",NA
"classif.randomForest",FALSE,0.996914220682077,0.996934604904632,2,"letter",NA
"classif.randomForest",FALSE,0.997676303745382,0.993528610354223,3,"letter",NA
"classif.randomForest",TRUE,0.997721112480927,0.99625340599455,1,"letter",NA
"classif.randomForest",TRUE,0.996914220682077,0.996934604904632,2,"letter",NA
"classif.randomForest",TRUE,0.997676303745382,0.993528610354223,3,"letter",NA
"classif.ksvm",FALSE,0.970258349086326,0.968970736629667,1,"letter",NA
"classif.ksvm",FALSE,0.997794580970384,0.998738647830474,2,"letter",NA
"classif.ksvm",FALSE,0.973787019533711,0.975025227043391,3,"letter",NA
"classif.ksvm",TRUE,0.970258349086326,0.968970736629667,1,"letter",NA
"classif.ksvm",TRUE,0.997794580970384,0.998738647830474,2,"letter",NA
"classif.ksvm",TRUE,0.973787019533711,0.975025227043391,3,"letter",NA
"classif.ksvm",FALSE,0.984903970584274,0.968970736629667,1,"letter",NA
"classif.ksvm",FALSE,0.998863350004436,0.998738647830474,2,"letter",NA
"classif.ksvm",FALSE,0.986664008034092,0.975025227043391,3,"letter",NA
"classif.ksvm",TRUE,0.984903970584274,0.968970736629667,1,"letter",NA
"classif.ksvm",TRUE,0.998863350004436,0.998738647830474,2,"letter",NA
"classif.ksvm",TRUE,0.986664008034092,0.975025227043391,3,"letter",NA
"classif.randomForest",FALSE,0.99653434152489,0.996720484359233,1,"letter",NA
"classif.randomForest",FALSE,0.996093257718967,0.997225025227043,2,"letter",NA
"classif.randomForest",FALSE,0.996471329552615,0.996720484359233,3,"letter",NA
"classif.randomForest",TRUE,0.99653434152489,0.996720484359233,1,"letter",NA
"classif.randomForest",TRUE,0.996093257718967,0.997225025227043,2,"letter",NA
"classif.randomForest",TRUE,0.996471329552615,0.996720484359233,3,"letter",NA
"classif.randomForest",FALSE,0.998216045012571,0.996720484359233,1,"letter",NA
"classif.randomForest",FALSE,0.997989786240749,0.996720484359233,2,"letter",NA
"classif.randomForest",FALSE,0.998119197234658,0.997477295660949,3,"letter",NA
"classif.randomForest",TRUE,0.998216045012571,0.996720484359233,1,"letter",NA
"classif.randomForest",TRUE,0.997989786240749,0.996720484359233,2,"letter",NA
"classif.randomForest",TRUE,0.998119197234658,0.997477295660949,3,"letter",NA
"classif.ksvm",FALSE,0.99027060187055,0.988917525773196,1,"letter",NA
"classif.ksvm",FALSE,0.989626367449176,0.991494845360825,2,"letter",NA
"classif.ksvm",FALSE,0.990657262082045,0.990721649484536,3,"letter",NA
"classif.ksvm",TRUE,0.99027060187055,0.988917525773196,1,"letter",NA
"classif.ksvm",TRUE,0.989626367449176,0.991494845360825,2,"letter",NA
"classif.ksvm",TRUE,0.990657262082045,0.990721649484536,3,"letter",NA
"classif.ksvm",FALSE,0.995110601185289,0.988917525773196,1,"letter",NA
"classif.ksvm",FALSE,0.994785936266394,0.991494845360825,2,"letter",NA
"classif.ksvm",FALSE,0.995303698087964,0.990721649484536,3,"letter",NA
"classif.ksvm",TRUE,0.995110601185289,0.988917525773196,1,"letter",NA
"classif.ksvm",TRUE,0.994785936266394,0.991494845360825,2,"letter",NA
"classif.ksvm",TRUE,0.995303698087964,0.990721649484536,3,"letter",NA
"classif.randomForest",FALSE,0.997036103206332,0.99819587628866,1,"letter",NA
"classif.randomForest",FALSE,0.997487113381198,0.997938144329897,2,"letter",NA
"classif.randomForest",FALSE,0.997229414631037,0.997938144329897,3,"letter",NA
"classif.randomForest",TRUE,0.997036103206332,0.99819587628866,1,"letter",NA
"classif.randomForest",TRUE,0.997487113381198,0.997938144329897,2,"letter",NA
"classif.randomForest",TRUE,0.997229414631037,0.997938144329897,3,"letter",NA
"classif.randomForest",FALSE,0.99850530968437,0.99819587628866,1,"letter",NA
"classif.randomForest",FALSE,0.998731862124278,0.997938144329897,2,"letter",NA
"classif.randomForest",FALSE,0.99860128554637,0.997938144329897,3,"letter",NA
"classif.randomForest",TRUE,0.99850530968437,0.99819587628866,1,"letter",NA
"classif.randomForest",TRUE,0.998731862124278,0.997938144329897,2,"letter",NA
"classif.randomForest",TRUE,0.99860128554637,0.997938144329897,3,"letter",NA
"classif.ksvm",FALSE,0.966666666666667,0.984375,1,"libras",NA
"classif.ksvm",FALSE,0.966666666666667,0.984375,2,"libras",NA
"classif.ksvm",FALSE,0.97037037037037,0.96875,3,"libras",NA
"classif.ksvm",TRUE,0.966666666666667,0.984375,1,"libras",NA
"classif.ksvm",TRUE,0.966666666666667,0.984375,2,"libras",NA
"classif.ksvm",TRUE,0.97037037037037,0.96875,3,"libras",NA
"classif.ksvm",FALSE,0.982964275569143,0.984375,1,"libras",NA
"classif.ksvm",FALSE,0.982898231381453,0.984375,2,"libras",NA
"classif.ksvm",FALSE,0.984955246619691,0.96875,3,"libras",NA
"classif.ksvm",TRUE,0.982964275569143,0.984375,1,"libras",NA
"classif.ksvm",TRUE,0.982898231381453,0.984375,2,"libras",NA
"classif.ksvm",TRUE,0.984955246619691,0.96875,3,"libras",NA
"classif.randomForest",FALSE,0.966666666666667,0.984375,1,"libras",NA
"classif.randomForest",FALSE,0.97037037037037,1,2,"libras",NA
"classif.randomForest",FALSE,0.977777777777778,0.96875,3,"libras",NA
"classif.randomForest",TRUE,0.966666666666667,0.984375,1,"libras",NA
"classif.randomForest",TRUE,0.97037037037037,1,2,"libras",NA
"classif.randomForest",TRUE,0.977777777777778,0.96875,3,"libras",NA
"classif.randomForest",FALSE,0.982833646262458,0.984375,1,"libras",NA
"classif.randomForest",FALSE,0.984739639865297,1,2,"libras",NA
"classif.randomForest",FALSE,0.988591846398898,0.96875,3,"libras",NA
"classif.randomForest",TRUE,0.982833646262458,0.984375,1,"libras",NA
"classif.randomForest",TRUE,0.984739639865297,1,2,"libras",NA
"classif.randomForest",TRUE,0.988591846398898,0.96875,3,"libras",NA
"classif.ksvm",FALSE,0.981684981684982,0.985294117647059,1,"libras",NA
"classif.ksvm",FALSE,0.985307285307285,0.985294117647059,2,"libras",NA
"classif.ksvm",FALSE,0.95962555962556,0.911764705882353,3,"libras",NA
"classif.ksvm",TRUE,0.981684981684982,0.985294117647059,1,"libras",NA
"classif.ksvm",TRUE,0.985307285307285,0.985294117647059,2,"libras",NA
"classif.ksvm",TRUE,0.95962555962556,0.911764705882353,3,"libras",NA
"classif.ksvm",FALSE,0.990276077791378,0.985294117647059,1,"libras",NA
"classif.ksvm",FALSE,0.992202729044834,0.985294117647059,2,"libras",NA
"classif.ksvm",FALSE,0.979347849086946,0.911764705882353,3,"libras",NA
"classif.ksvm",TRUE,0.990276077791378,0.985294117647059,1,"libras",NA
"classif.ksvm",TRUE,0.992202729044834,0.985294117647059,2,"libras",NA
"classif.ksvm",TRUE,0.979347849086946,0.911764705882353,3,"libras",NA
"classif.randomForest",FALSE,0.966951566951567,0.985294117647059,1,"libras",NA
"classif.randomForest",FALSE,0.95954415954416,0.955882352941177,2,"libras",NA
"classif.randomForest",FALSE,0.955677655677656,0.941176470588235,3,"libras",NA
"classif.randomForest",TRUE,0.966951566951567,0.985294117647059,1,"libras",NA
"classif.randomForest",TRUE,0.95954415954416,0.955882352941177,2,"libras",NA
"classif.randomForest",TRUE,0.955677655677656,0.941176470588235,3,"libras",NA
"classif.randomForest",FALSE,0.982746792219585,0.985294117647059,1,"libras",NA
"classif.randomForest",FALSE,0.979347013541352,0.955882352941177,2,"libras",NA
